慈悲の,,,10,名詞,引用文字列,*,*,*,*,慈悲の,ジヒノ,ジヒノ,呪文
慈悲ば,,,10,名詞,引用文字列,*,*,*,*,慈悲ば,ジヒバ,ジヒバ,呪文
慈悲を,,,10,名詞,引用文字列,*,*,*,*,慈悲を,ジヒヲ,ジヒヲ,呪文
魂すら,,,10,名詞,引用文字列,*,*,*,*,魂すら,タマシイスラ,タマシイスラ,呪文
魂に,,,10,名詞,引用文字列,*,*,*,*,魂に,タマシイニ,タマシイニ,呪文
魂の,,,10,名詞,引用文字列,*,*,*,*,魂の,タマシイノ,タマシイノ,呪文
魂よ,,,10,名詞,引用文字列,*,*,*,*,魂よ,タマシイヨ,タマシイヨ,呪文
魂魄,,,10,名詞,引用文字列,*,*,*,*,魂魄,コンパク,コンパク,呪文
御許に,,,10,名詞,引用文字列,*,*,*,*,御許に,オモトニ,オモトニ,呪文
御身の,,,10,名詞,引用文字列,*,*,*,*,御身の,オンミノ,オンミノ,呪文
御前に,,,10,名詞,引用文字列,*,*,*,*,御前に,ゴゼンニ,ゴゼンニ,呪文
御方を,,,10,名詞,引用文字列,*,*,*,*,御方を,オカタヲ,オカタヲ,呪文
御名において,,,10,名詞,引用文字列,*,*,*,*,御名において,ギョメイニオイテ,ギョメイニオイテ,呪文
業を,,,10,名詞,引用文字列,*,*,*,*,業を,ゴウヲ,ゴウヲ,呪文
業火に,,,10,名詞,引用文字列,*,*,*,*,業火に,ゴウカニ,ゴウカニ,呪文
業火の,,,10,名詞,引用文字列,*,*,*,*,業火の,ゴウカノ,ゴウカノ,呪文
業火は,,,10,名詞,引用文字列,*,*,*,*,業火は,ゴウカハ,ゴウカハ,呪文
業火よ,,,10,名詞,引用文字列,*,*,*,*,業火よ,ゴウカヨ,ゴウカヨ,呪文
輝きと,,,10,名詞,引用文字列,*,*,*,*,輝きと,カガヤキト,カガヤキト,呪文
輝きに,,,10,名詞,引用文字列,*,*,*,*,輝きに,カガヤキニ,カガヤキニ,呪文
輝きよ,,,10,名詞,引用文字列,*,*,*,*,輝きよ,カガヤキヨ,カガヤキヨ,呪文
輝きを,,,10,名詞,引用文字列,*,*,*,*,輝きを,カガヤキヲ,カガヤキヲ,呪文
輝石を,,,10,名詞,引用文字列,*,*,*,*,輝石を,キセキヲ,キセキヲ,呪文
黄金,,,10,名詞,引用文字列,*,*,*,*,黄金,オウゴン,オウゴン,呪文
黄昏より,,,10,名詞,引用文字列,*,*,*,*,黄昏より,タソガレヨリ,タソガレヨリ,呪文
黄泉の,,,10,名詞,引用文字列,*,*,*,*,黄泉の,ヨミノ,ヨミノ,呪文
黄泉へ,,,10,名詞,引用文字列,*,*,*,*,黄泉へ,ヨミヘ,ヨミヘ,呪文
黄泉より,,,10,名詞,引用文字列,*,*,*,*,黄泉より,ヨミヨリ,ヨミヨリ,呪文
炎で,,,10,名詞,引用文字列,*,*,*,*,炎で,ホノオデ,ホノオデ,呪文
炎と,,,10,名詞,引用文字列,*,*,*,*,炎と,ホノオト,ホノオト,呪文
炎は,,,10,名詞,引用文字列,*,*,*,*,炎は,ホノオハ,ホノオハ,呪文
炎よ,,,10,名詞,引用文字列,*,*,*,*,炎よ,ホノオヨ,ホノオヨ,呪文
炎を,,,10,名詞,引用文字列,*,*,*,*,炎を,ホノオヲ,ホノオヲ,呪文
永遠の,,,10,名詞,引用文字列,*,*,*,*,永遠の,エイエンノ,エイエンノ,呪文
永久と,,,10,名詞,引用文字列,*,*,*,*,永久と,エイキュウト,エイキュウト,呪文
永久に,,,10,名詞,引用文字列,*,*,*,*,永久に,エイキュウニ,エイキュウニ,呪文
永久を,,,10,名詞,引用文字列,*,*,*,*,永久を,エイキュウヲ,エイキュウヲ,呪文
永劫の,,,10,名詞,引用文字列,*,*,*,*,永劫の,エイゴウノ,エイゴウノ,呪文
闇に,,,10,名詞,引用文字列,*,*,*,*,闇に,ヤミニ,ヤミニ,呪文
闇へ,,,10,名詞,引用文字列,*,*,*,*,闇へ,ヤミヘ,ヤミヘ,呪文
闇より,,,10,名詞,引用文字列,*,*,*,*,闇より,ヤミヨリ,ヤミヨリ,呪文
闇を,,,10,名詞,引用文字列,*,*,*,*,闇を,ヤミヲ,ヤミヲ,呪文
闇夜の,,,10,名詞,引用文字列,*,*,*,*,闇夜の,ヤミヨノ,ヤミヨノ,呪文
咆哮から,,,10,名詞,引用文字列,*,*,*,*,咆哮から,ホウコウカラ,ホウコウカラ,呪文
咆哮により,,,10,名詞,引用文字列,*,*,*,*,咆哮により,ホウコウニヨリ,ホウコウニヨリ,呪文
咆哮の,,,10,名詞,引用文字列,*,*,*,*,咆哮の,ホウコウノ,ホウコウノ,呪文
咆哮を,,,10,名詞,引用文字列,*,*,*,*,咆哮を,ホウコウヲ,ホウコウヲ,呪文
霊にて,,,10,名詞,引用文字列,*,*,*,*,霊にて,レイニテ,レイニテ,呪文
霊へ,,,10,名詞,引用文字列,*,*,*,*,霊へ,レイヘ,レイヘ,呪文
霊威を,,,10,名詞,引用文字列,*,*,*,*,霊威を,レイイヲ,レイイヲ,呪文
霊魂を,,,10,名詞,引用文字列,*,*,*,*,霊魂を,レイコンヲ,レイコンヲ,呪文
翼で,,,10,名詞,引用文字列,*,*,*,*,翼で,ツバサデ,ツバサデ,呪文
翼の,,,10,名詞,引用文字列,*,*,*,*,翼の,ツバサノ,ツバサノ,呪文
翼よ,,,10,名詞,引用文字列,*,*,*,*,翼よ,ツバサヨ,ツバサヨ,呪文
翼を,,,10,名詞,引用文字列,*,*,*,*,翼を,ツバサヲ,ツバサヲ,呪文
目で,,,10,名詞,引用文字列,*,*,*,*,目で,メデ,メデ,呪文
目の,,,10,名詞,引用文字列,*,*,*,*,目の,メノ,メノ,呪文
目を,,,10,名詞,引用文字列,*,*,*,*,目を,メヲ,メヲ,呪文
目覚めよ,,,10,名詞,引用文字列,*,*,*,*,目覚めよ,メザメヨ,メザメヨ,呪文
猛威よ,,,10,名詞,引用文字列,*,*,*,*,猛威よ,モウイヨ,モウイヨ,呪文
猛撃,,,10,名詞,引用文字列,*,*,*,*,猛撃,モウゲキ,モウゲキ,呪文
猛追,,,10,名詞,引用文字列,*,*,*,*,猛追,モウツイ,モウツイ,呪文
猛毒の,,,10,名詞,引用文字列,*,*,*,*,猛毒の,モウドクノ,モウドクノ,呪文
名の,,,10,名詞,引用文字列,*,*,*,*,名の,ナノ,ナノ,呪文
名は,,,10,名詞,引用文字列,*,*,*,*,名は,ナハ,ナハ,呪文
名も,,,10,名詞,引用文字列,*,*,*,*,名も,ナモ,ナモ,呪文
名を,,,10,名詞,引用文字列,*,*,*,*,名を,ナヲ,ナヲ,呪文
冥へ,,,10,名詞,引用文字列,*,*,*,*,冥へ,メイヘ,メイヘ,呪文
冥界,,,10,名詞,引用文字列,*,*,*,*,冥界,メイカイ,メイカイ,呪文
冥府の,,,10,名詞,引用文字列,*,*,*,*,冥府の,メイフノ,メイフノ,呪文
冥府より,,,10,名詞,引用文字列,*,*,*,*,冥府より,メイフヨリ,メイフヨリ,呪文
万象を,,,10,名詞,引用文字列,*,*,*,*,万象を,バンショウヲ,バンショウヲ,呪文
万物に,,,10,名詞,引用文字列,*,*,*,*,万物に,バンブツニ,バンブツニ,呪文
万物の,,,10,名詞,引用文字列,*,*,*,*,万物の,バンブツノ,バンブツノ,呪文
万物を,,,10,名詞,引用文字列,*,*,*,*,万物を,バンブツヲ,バンブツヲ,呪文
法の,,,10,名詞,引用文字列,*,*,*,*,法の,ホウノ,ホウノ,呪文
法を,,,10,名詞,引用文字列,*,*,*,*,法を,ホウヲ,ホウヲ,呪文
法衣を,,,10,名詞,引用文字列,*,*,*,*,法衣を,ホウエヲ,ホウエヲ,呪文
法輪を,,,10,名詞,引用文字列,*,*,*,*,法輪を,ホウリンヲ,ホウリンヲ,呪文
彼の,,,10,名詞,引用文字列,*,*,*,*,彼の,カレノ,カレノ,呪文
彼らを,,,10,名詞,引用文字列,*,*,*,*,彼らを,カレラヲ,カレラヲ,呪文
彼方に,,,10,名詞,引用文字列,*,*,*,*,彼方に,カナタニ,カナタニ,呪文
彼方より,,,10,名詞,引用文字列,*,*,*,*,彼方より,カナタヨリ,カナタヨリ,呪文
調べに,,,10,名詞,引用文字列,*,*,*,*,調べに,シラベニ,シラベニ,呪文
調べを,,,10,名詞,引用文字列,*,*,*,*,調べを,シラベヲ,シラベヲ,呪文
調停,,,10,名詞,引用文字列,*,*,*,*,調停,チョウテイ,チョウテイ,呪文
調伏,,,10,名詞,引用文字列,*,*,*,*,調伏,チョウブク,チョウブク,呪文
息吹と,,,10,名詞,引用文字列,*,*,*,*,息吹と,イブキト,イブキト,呪文
息吹の,,,10,名詞,引用文字列,*,*,*,*,息吹の,イブキノ,イブキノ,呪文
息吹よ,,,10,名詞,引用文字列,*,*,*,*,息吹よ,イブキヨ,イブキヨ,呪文
息吹を,,,10,名詞,引用文字列,*,*,*,*,息吹を,イブキヲ,イブキヲ,呪文
閃光とともに,,,10,名詞,引用文字列,*,*,*,*,閃光とともに,センコウトトモニ,センコウトトモニ,呪文
閃光の,,,10,名詞,引用文字列,*,*,*,*,閃光の,センコウノ,センコウノ,呪文
閃光よ,,,10,名詞,引用文字列,*,*,*,*,閃光よ,センコウヨ,センコウヨ,呪文
閃光を,,,10,名詞,引用文字列,*,*,*,*,閃光を,センコウヲ,センコウヲ,呪文
戦渦と,,,10,名詞,引用文字列,*,*,*,*,戦渦と,センカト,センカト,呪文
戦士,,,10,名詞,引用文字列,*,*,*,*,戦士,センシ,センシ,呪文
戦場を,,,10,名詞,引用文字列,*,*,*,*,戦場を,センジョウヲ,センジョウヲ,呪文
戦慄の,,,10,名詞,引用文字列,*,*,*,*,戦慄の,センリツノ,センリツノ,呪文
精魂,,,10,名詞,引用文字列,*,*,*,*,精魂,セイコン,セイコン,呪文
精神よ,,,10,名詞,引用文字列,*,*,*,*,精神よ,セイシンヨ,セイシンヨ,呪文
精霊の,,,10,名詞,引用文字列,*,*,*,*,精霊の,セイレイノ,セイレイノ,呪文
精霊よ,,,10,名詞,引用文字列,*,*,*,*,精霊よ,セイレイヨ,セイレイヨ,呪文
邪を,,,10,名詞,引用文字列,*,*,*,*,邪を,ヨコシマヲ,ヨコシマヲ,呪文
邪悪に,,,10,名詞,引用文字列,*,*,*,*,邪悪に,ジャアクニ,ジャアクニ,呪文
邪悪を,,,10,名詞,引用文字列,*,*,*,*,邪悪を,ジャアクヲ,ジャアクヲ,呪文
邪気を,,,10,名詞,引用文字列,*,*,*,*,邪気を,ジャキヲ,ジャキヲ,呪文
自在に,,,10,名詞,引用文字列,*,*,*,*,自在に,ジザイニ,ジザイニ,呪文
自身なり,,,10,名詞,引用文字列,*,*,*,*,自身なり,ジシンナリ,ジシンナリ,呪文
自制の,,,10,名詞,引用文字列,*,*,*,*,自制の,ジセイノ,ジセイノ,呪文
自由,,,10,名詞,引用文字列,*,*,*,*,自由,ジユウ,ジユウ,呪文
使いの,,,10,名詞,引用文字列,*,*,*,*,使いの,ツカイノ,ツカイノ,呪文
使いよ,,,10,名詞,引用文字列,*,*,*,*,使いよ,ツカイヨ,ツカイヨ,呪文
使いを,,,10,名詞,引用文字列,*,*,*,*,使いを,ツカイヲ,ツカイヲ,呪文
使命を,,,10,名詞,引用文字列,*,*,*,*,使命を,シメイヲ,シメイヲ,呪文
五つの,,,10,名詞,引用文字列,*,*,*,*,五つの,イツツノ,イツツノ,呪文
五感,,,10,名詞,引用文字列,*,*,*,*,五感,ゴカン,ゴカン,呪文
五月雨に,,,10,名詞,引用文字列,*,*,*,*,五月雨に,サミダレニ,サミダレニ,呪文
五行に,,,10,名詞,引用文字列,*,*,*,*,五行に,ゴギョウニ,ゴギョウニ,呪文
剣と,,,10,名詞,引用文字列,*,*,*,*,剣と,ケント,ケント,呪文
剣の,,,10,名詞,引用文字列,*,*,*,*,剣の,ケンノ,ケンノ,呪文
剣よ,,,10,名詞,引用文字列,*,*,*,*,剣よ,ケンヨ,ケンヨ,呪文
剣を,,,10,名詞,引用文字列,*,*,*,*,剣を,ケンヲ,ケンヲ,呪文
極意,,,10,名詞,引用文字列,*,*,*,*,極意,ゴクイ,ゴクイ,呪文
極限の,,,10,名詞,引用文字列,*,*,*,*,極限の,キョクゲンノ,キョクゲンノ,呪文
極光よ,,,10,名詞,引用文字列,*,*,*,*,極光よ,キョッコウヨ,キョッコウヨ,呪文
極微,,,10,名詞,引用文字列,*,*,*,*,極微,キョクビ,キョクビ,呪文
灰塵と,,,10,名詞,引用文字列,*,*,*,*,灰塵と,カイジント,カイジント,呪文
灰塵に,,,10,名詞,引用文字列,*,*,*,*,灰塵に,カイジンニ,カイジンニ,呪文
灰塵へ,,,10,名詞,引用文字列,*,*,*,*,灰塵へ,カイジンヘ,カイジンヘ,呪文
灰燼の,,,10,名詞,引用文字列,*,*,*,*,灰燼の,カイジンノ,カイジンノ,呪文
戒めから,,,10,名詞,引用文字列,*,*,*,*,戒めから,イマシメカラ,イマシメカラ,呪文
戒めに,,,10,名詞,引用文字列,*,*,*,*,戒めに,イマシメニ,イマシメニ,呪文
戒めを,,,10,名詞,引用文字列,*,*,*,*,戒めを,イマシメヲ,イマシメヲ,呪文
戒律の,,,10,名詞,引用文字列,*,*,*,*,戒律の,カイリツノ,カイリツノ,呪文
悪も,,,10,名詞,引用文字列,*,*,*,*,悪も,アクモ,アクモ,呪文
悪鬼の,,,10,名詞,引用文字列,*,*,*,*,悪鬼の,アッキノ,アッキノ,呪文
悪鬼を,,,10,名詞,引用文字列,*,*,*,*,悪鬼を,アッキヲ,アッキヲ,呪文
悪夢の,,,10,名詞,引用文字列,*,*,*,*,悪夢の,アクムノ,アクムノ,呪文
腕で,,,10,名詞,引用文字列,*,*,*,*,腕で,ウデデ,ウデデ,呪文
腕に,,,10,名詞,引用文字列,*,*,*,*,腕に,ウデニ,ウデニ,呪文
腕を,,,10,名詞,引用文字列,*,*,*,*,腕を,ウデヲ,ウデヲ,呪文
理に従い,,,10,名詞,引用文字列,*,*,*,*,理に従い,リニシタガイ,リニシタガイ,呪文
理性と,,,10,名詞,引用文字列,*,*,*,*,理性と,リセイト,リセイト,呪文
理性を,,,10,名詞,引用文字列,*,*,*,*,理性を,リセイヲ,リセイヲ,呪文
幽鬼,,,10,名詞,引用文字列,*,*,*,*,幽鬼,ユウキ,ユウキ,呪文
幽玄の,,,10,名詞,引用文字列,*,*,*,*,幽玄の,ユウゲンノ,ユウゲンノ,呪文
幽冥に,,,10,名詞,引用文字列,*,*,*,*,幽冥に,ユウメイニ,ユウメイニ,呪文
野山,,,10,名詞,引用文字列,*,*,*,*,野山,ノヤマ,ノヤマ,呪文
野卑,,,10,名詞,引用文字列,*,*,*,*,野卑,ヤヒ,ヤヒ,呪文
野望,,,10,名詞,引用文字列,*,*,*,*,野望,ヤボウ,ヤボウ,呪文
平らか,,,10,名詞,引用文字列,*,*,*,*,平らか,タイラカ,タイラカ,呪文
平穏の,,,10,名詞,引用文字列,*,*,*,*,平穏の,ヘイオンノ,ヘイオンノ,呪文
平行の,,,10,名詞,引用文字列,*,*,*,*,平行の,ヘイコウノ,ヘイコウノ,呪文
風が,,,10,名詞,引用文字列,*,*,*,*,風が,カゼガ,カゼガ,呪文
風に,,,10,名詞,引用文字列,*,*,*,*,風に,カゼニ,カゼニ,呪文
風ば,,,10,名詞,引用文字列,*,*,*,*,風ば,カゼバ,カゼバ,呪文
爆炎,,,10,名詞,引用文字列,*,*,*,*,爆炎,爆炎,爆炎,呪文
爆撃,,,10,名詞,引用文字列,*,*,*,*,爆撃,バクゲキ,バクゲキ,呪文
爆裂,,,10,名詞,引用文字列,*,*,*,*,爆裂,バクレツ,バクレツ,呪文
刀に,,,10,名詞,引用文字列,*,*,*,*,刀に,カタナニ,カタナニ,呪文
刀剣に,,,10,名詞,引用文字列,*,*,*,*,刀剣に,トウケンニ,トウケンニ,呪文
刀剣は,,,10,名詞,引用文字列,*,*,*,*,刀剣は,トウケンハ,トウケンハ,呪文
底に,,,10,名詞,引用文字列,*,*,*,*,底に,ソコニ,ソコニ,呪文
底より,,,10,名詞,引用文字列,*,*,*,*,底より,ソコヨリ,ソコヨリ,呪文
底を,,,10,名詞,引用文字列,*,*,*,*,底を,ソコヲ,ソコヲ,呪文
前の,,,10,名詞,引用文字列,*,*,*,*,前の,マエノ,マエノ,呪文
前を,,,10,名詞,引用文字列,*,*,*,*,前を,マエヲ,マエヲ,呪文
前途を,,,10,名詞,引用文字列,*,*,*,*,前途を,ゼントヲ,ゼントヲ,呪文
声に,,,10,名詞,引用文字列,*,*,*,*,声に,コエニ,コエニ,呪文
声ば,,,10,名詞,引用文字列,*,*,*,*,声ば,コエバ,コエバ,呪文
声聞か,,,10,名詞,引用文字列,*,*,*,*,声聞か,ショウモンカ,ショウモンカ,呪文
人の,,,10,名詞,引用文字列,*,*,*,*,人の,ヒトノ,ヒトノ,呪文
人を,,,10,名詞,引用文字列,*,*,*,*,人を,ヒトヲ,ヒトヲ,呪文
人間が,,,10,名詞,引用文字列,*,*,*,*,人間が,ニンゲンガ,ニンゲンガ,呪文
女の,,,10,名詞,引用文字列,*,*,*,*,女の,オンナノ,オンナノ,呪文
女王,,,10,名詞,引用文字列,*,*,*,*,女王,ジョオウ,ジョオウ,呪文
女神の,,,10,名詞,引用文字列,*,*,*,*,女神の,メガミノ,メガミノ,呪文
盾と,,,10,名詞,引用文字列,*,*,*,*,盾と,タテト,タテト,呪文
盾は,,,10,名詞,引用文字列,*,*,*,*,盾は,タテハ,タテハ,呪文
盾よ,,,10,名詞,引用文字列,*,*,*,*,盾よ,タテヨ,タテヨ,呪文
祝福で,,,10,名詞,引用文字列,*,*,*,*,祝福で,シュクフクデ,シュクフクデ,呪文
祝福の,,,10,名詞,引用文字列,*,*,*,*,祝福の,シュクフクノ,シュクフクノ,呪文
祝福を,,,10,名詞,引用文字列,*,*,*,*,祝福を,シュクフクヲ,シュクフクヲ,呪文
守りの,,,10,名詞,引用文字列,*,*,*,*,守りの,モリノ,モリノ,呪文
守りよ,,,10,名詞,引用文字列,*,*,*,*,守りよ,モリヨ,モリヨ,呪文
守護を,,,10,名詞,引用文字列,*,*,*,*,守護を,シュゴヲ,シュゴヲ,呪文
疾走,,,10,名詞,引用文字列,*,*,*,*,疾走,シッソウ,シッソウ,呪文
疾風の,,,10,名詞,引用文字列,*,*,*,*,疾風の,シップウノ,シップウノ,呪文
疾風よ,,,10,名詞,引用文字列,*,*,*,*,疾風よ,シップウヨ,シップウヨ,呪文
七つの,,,10,名詞,引用文字列,*,*,*,*,七つの,ナナツノ,ナナツノ,呪文
七光の,,,10,名詞,引用文字列,*,*,*,*,七光の,ナナヒカリノ,ナナヒカリノ,呪文
七色の,,,10,名詞,引用文字列,*,*,*,*,七色の,ナナイロノ,ナナイロノ,呪文
指が,,,10,名詞,引用文字列,*,*,*,*,指が,ユビガ,ユビガ,呪文
指を,,,10,名詞,引用文字列,*,*,*,*,指を,ユビヲ,ユビヲ,呪文
指先に,,,10,名詞,引用文字列,*,*,*,*,指先に,ユビサキニ,ユビサキニ,呪文
姿が,,,10,名詞,引用文字列,*,*,*,*,姿が,スガタガ,スガタガ,呪文
姿へ,,,10,名詞,引用文字列,*,*,*,*,姿へ,スガタヘ,スガタヘ,呪文
姿を,,,10,名詞,引用文字列,*,*,*,*,姿を,スガタヲ,スガタヲ,呪文
始まりの,,,10,名詞,引用文字列,*,*,*,*,始まりの,ハジマリノ,ハジマリノ,呪文
始まりは,,,10,名詞,引用文字列,*,*,*,*,始まりは,ハジマリハ,ハジマリハ,呪文
始祖の,,,10,名詞,引用文字列,*,*,*,*,始祖の,シソノ,シソノ,呪文
罪と共に,,,10,名詞,引用文字列,*,*,*,*,罪と共に,ツミトトモニ,ツミトトモニ,呪文
罪ば,,,10,名詞,引用文字列,*,*,*,*,罪ば,ツミバ,ツミバ,呪文
罪を,,,10,名詞,引用文字列,*,*,*,*,罪を,ツミヲ,ツミヲ,呪文
裁きと,,,10,名詞,引用文字列,*,*,*,*,裁きと,サバキト,サバキト,呪文
裁きの,,,10,名詞,引用文字列,*,*,*,*,裁きの,サバキノ,サバキノ,呪文
裁きを,,,10,名詞,引用文字列,*,*,*,*,裁きを,サバキヲ,サバキヲ,呪文
混沌の,,,10,名詞,引用文字列,*,*,*,*,混沌の,コントンノ,コントンノ,呪文
混沌へ,,,10,名詞,引用文字列,*,*,*,*,混沌へ,コントンヘ,コントンヘ,呪文
混乱を,,,10,名詞,引用文字列,*,*,*,*,混乱を,コンランヲ,コンランヲ,呪文
行き,,,10,名詞,引用文字列,*,*,*,*,行き,イキ,イキ,呪文
行く手を,,,10,名詞,引用文字列,*,*,*,*,行く手を,ユクテヲ,ユクテヲ,呪文
行方,,,10,名詞,引用文字列,*,*,*,*,行方,ユクエ,ユクエ,呪文
呼び声の,,,10,名詞,引用文字列,*,*,*,*,呼び声の,ヨビゴエノ,ヨビゴエノ,呪文
呼び声を,,,10,名詞,引用文字列,*,*,*,*,呼び声を,ヨビゴエヲ,ヨビゴエヲ,呪文
呼吸,,,10,名詞,引用文字列,*,*,*,*,呼吸,コキュウ,コキュウ,呪文
現出,,,10,名詞,引用文字列,*,*,*,*,現出,ゲンシュツ,ゲンシュツ,呪文
現世に,,,10,名詞,引用文字列,*,*,*,*,現世に,ゲンセイニ,ゲンセイニ,呪文
現世の,,,10,名詞,引用文字列,*,*,*,*,現世の,ゲンセイノ,ゲンセイノ,呪文
源の,,,10,名詞,引用文字列,*,*,*,*,源の,ミナモトノ,ミナモトノ,呪文
源よ,,,10,名詞,引用文字列,*,*,*,*,源よ,ミナモトヨ,ミナモトヨ,呪文
源流に,,,10,名詞,引用文字列,*,*,*,*,源流に,ゲンリュウニ,ゲンリュウニ,呪文
我が身と,,,10,名詞,引用文字列,*,*,*,*,我が身と,ワガミト,ワガミト,呪文
我が身ど,,,10,名詞,引用文字列,*,*,*,*,我が身ど,ワガミド,ワガミド,呪文
我が身に,,,10,名詞,引用文字列,*,*,*,*,我が身に,ワガミニ,ワガミニ,呪文
我が身の,,,10,名詞,引用文字列,*,*,*,*,我が身の,ワガミノ,ワガミノ,呪文
我が身を,,,10,名詞,引用文字列,*,*,*,*,我が身を,ワガミヲ,ワガミヲ,呪文
我と共に,,,10,名詞,引用文字列,*,*,*,*,我と共に,ワガトトモニ,ワガトトモニ,呪文
我に従い,,,10,名詞,引用文字列,*,*,*,*,我に従い,ワガニシタガイ,ワガニシタガイ,呪文
我の,,,10,名詞,引用文字列,*,*,*,*,我の,ワガノ,ワガノ,呪文
我は,,,10,名詞,引用文字列,*,*,*,*,我は,ワガハ,ワガハ,呪文
我ば,,,10,名詞,引用文字列,*,*,*,*,我ば,ワガバ,ワガバ,呪文
我らが,,,10,名詞,引用文字列,*,*,*,*,我らが,ワレラガ,ワレラガ,呪文
我らに,,,10,名詞,引用文字列,*,*,*,*,我らに,ワレラニ,ワレラニ,呪文
我らを,,,10,名詞,引用文字列,*,*,*,*,我らを,ワレラヲ,ワレラヲ,呪文
我を,,,10,名詞,引用文字列,*,*,*,*,我を,ワガヲ,ワガヲ,呪文
無と,,,10,名詞,引用文字列,*,*,*,*,無と,ムト,ムト,呪文
無限の,,,10,名詞,引用文字列,*,*,*,*,無限の,ムゲンノ,ムゲンノ,呪文
無限より,,,10,名詞,引用文字列,*,*,*,*,無限より,ムゲンヨリ,ムゲンヨリ,呪文
無限を,,,10,名詞,引用文字列,*,*,*,*,無限を,ムゲンヲ,ムゲンヲ,呪文
無垢,,,10,名詞,引用文字列,*,*,*,*,無垢,ムク,ムク,呪文
無慈悲で,,,10,名詞,引用文字列,*,*,*,*,無慈悲で,ムジヒデ,ムジヒデ,呪文
無常に,,,10,名詞,引用文字列,*,*,*,*,無常に,ムジョウニ,ムジョウニ,呪文
無心の,,,10,名詞,引用文字列,*,*,*,*,無心の,ムシンノ,ムシンノ,呪文
無尽の,,,10,名詞,引用文字列,*,*,*,*,無尽の,ムジンノ,ムジンノ,呪文
無数の,,,10,名詞,引用文字列,*,*,*,*,無数の,ムスウノ,ムスウノ,呪文
無双の,,,10,名詞,引用文字列,*,*,*,*,無双の,ムソウノ,ムソウノ,呪文
無念の,,,10,名詞,引用文字列,*,*,*,*,無念の,ムネンノ,ムネンノ,呪文
無明,,,10,名詞,引用文字列,*,*,*,*,無明,ムミョウ,ムミョウ,呪文
雷と,,,10,名詞,引用文字列,*,*,*,*,雷と,カミナリト,カミナリト,呪文
雷よ,,,10,名詞,引用文字列,*,*,*,*,雷よ,カミナリヨ,カミナリヨ,呪文
雷を,,,10,名詞,引用文字列,*,*,*,*,雷を,カミナリヲ,カミナリヲ,呪文
雷雲よ,,,10,名詞,引用文字列,*,*,*,*,雷雲よ,ライウンヨ,ライウンヨ,呪文
雷撃の,,,10,名詞,引用文字列,*,*,*,*,雷撃の,ライゲキノ,ライゲキノ,呪文
雷光よ,,,10,名詞,引用文字列,*,*,*,*,雷光よ,ライコウヨ,ライコウヨ,呪文
雷獣よ,,,10,名詞,引用文字列,*,*,*,*,雷獣よ,ライジュウヨ,ライジュウヨ,呪文
雷電に,,,10,名詞,引用文字列,*,*,*,*,雷電に,ライデンニ,ライデンニ,呪文
雷電の,,,10,名詞,引用文字列,*,*,*,*,雷電の,ライデンノ,ライデンノ,呪文
雷電よ,,,10,名詞,引用文字列,*,*,*,*,雷電よ,ライデンヨ,ライデンヨ,呪文
雷電を,,,10,名詞,引用文字列,*,*,*,*,雷電を,ライデンヲ,ライデンヲ,呪文
原始にて,,,10,名詞,引用文字列,*,*,*,*,原始にて,ゲンシニテ,ゲンシニテ,呪文
原始の,,,10,名詞,引用文字列,*,*,*,*,原始の,ゲンシノ,ゲンシノ,呪文
原理を,,,10,名詞,引用文字列,*,*,*,*,原理を,ゲンリヲ,ゲンリヲ,呪文
元に,,,10,名詞,引用文字列,*,*,*,*,元に,モトニ,モトニ,呪文
元へ,,,10,名詞,引用文字列,*,*,*,*,元へ,モトヘ,モトヘ,呪文
元凶よ,,,10,名詞,引用文字列,*,*,*,*,元凶よ,ゲンキョウヨ,ゲンキョウヨ,呪文
堅甲,,,10,名詞,引用文字列,*,*,*,*,堅甲,ケンコウ,ケンコウ,呪文
堅氷よ,,,10,名詞,引用文字列,*,*,*,*,堅氷よ,ケンピョウヨ,ケンピョウヨ,呪文
堅牢,,,10,名詞,引用文字列,*,*,*,*,堅牢,ケンロウ,ケンロウ,呪文
契約により,,,10,名詞,引用文字列,*,*,*,*,契約により,ケイヤクニヨリ,ケイヤクニヨリ,呪文
契約に従い,,,10,名詞,引用文字列,*,*,*,*,契約に従い,ケイヤクニシタガイ,ケイヤクニシタガイ,呪文
契約よ,,,10,名詞,引用文字列,*,*,*,*,契約よ,ケイヤクヨ,ケイヤクヨ,呪文
狭間に,,,10,名詞,引用文字列,*,*,*,*,狭間に,ハザマニ,ハザマニ,呪文
狭間の,,,10,名詞,引用文字列,*,*,*,*,狭間の,ハザマノ,ハザマノ,呪文
狭霧,,,10,名詞,引用文字列,*,*,*,*,狭霧,サギリ,サギリ,呪文
巨人よ,,,10,名詞,引用文字列,*,*,*,*,巨人よ,キョジンヨ,キョジンヨ,呪文
巨石を,,,10,名詞,引用文字列,*,*,*,*,巨石を,巨石ヲ,巨石ヲ,呪文
巨大,,,10,名詞,引用文字列,*,*,*,*,巨大,キョダイ,キョダイ,呪文
雲より,,,10,名詞,引用文字列,*,*,*,*,雲より,クモヨリ,クモヨリ,呪文
雲海,,,10,名詞,引用文字列,*,*,*,*,雲海,ウンカイ,ウンカイ,呪文
雲壌を,,,10,名詞,引用文字列,*,*,*,*,雲壌を,ウンジョウヲ,ウンジョウヲ,呪文
